artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,Philippines,2016-02-01,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/2c0c57f739e2d76de38c95c0d94e59b6_1.mp3,mp3,,False,en,en,0,3,0,1,1,12,570351,https://www.redkaraoke.com/profile/aisheaishetiru/recordings/570351,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6325597_1.gif,2,aisheaishetiru,630
Celine Dion,USA,2016-06-23,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/4a7053a0f9e08ac25155a649c8b77b4a_1.mp3,mp3,woman,False,en,en,0,4,5,1,5,15,764705,https://www.redkaraoke.com/profile/elitapia14/recordings/764705,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6885733_1.gif,9,elitapia14,487
Celine Dion,Macau,2016-03-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/e8d24e7c76ea6f5724a1b10d8dc77af4_1.mp3,mp3,,False,en,en,0,1,0,1,5,21,617225,https://www.redkaraoke.com/profile/Trang10/recordings/617225,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Trang10,595
Celine Dion,Indonesia,2016-05-01,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/7867beeddc42626b8fbaee67d2e20634_1.mp3,mp3,,False,en,en,0,3,0,1,1,16,694061,https://www.redkaraoke.com/profile/susianawidiyanti/recordings/694061,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7225979_1.gif,2,susianawidiyanti,540
Celine Dion,Philippines,2016-07-25,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/8d51133e28c0ff1d085ef1153a9264ce_1.mp3,mp3,,False,en,en,0,5,3,1,5,12,803569,https://www.redkaraoke.com/profile/kayeesquejo/recordings/803569,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8260249_1.gif,2,kayeesquejo,455
Celine Dion,Malaysia,2016-08-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/80e31521c0ada66ce647f532a030673b_1.mp3,mp3,,False,en,en,0,4,1,1,3,10,815932,https://www.redkaraoke.com/profile/ghingmagotemorin/recordings/815932,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8367812_2.gif,2,ghingmagotemorin,445
Celine Dion,USA,2016-02-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/3d3f4e8f7afcac56cb2928080a1414a9_1.mp4,vid,man,False,en,en,0,2,0,1,1,1,588621,https://www.redkaraoke.com/profile/bspoon3/recordings/588621,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,bspoon3,616
Celine Dion,Brazil,2016-06-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/3a65f107481e7a5e21661f889d58fbcb_1.mp4,vid,man,False,en,en,1,666,71,1,2254,8,749600,https://www.redkaraoke.com/profile/EnioPedrozo/recordings/749600,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3060876_35.gif,9,EnioPedrozo,499
Celine Dion,Kuwait,2016-07-05,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/f1f1c04a85ad16979d7d51012c65c803_1.mp3,mp3,,False,en,en,0,3,0,1,1,7,780205,https://www.redkaraoke.com/profile/chumenapat/recordings/780205,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7731422_1.gif,2,chumenapat,475
Celine Dion,Spain,2016-04-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/ec6054740ea635c1f9e75e6616a54d6e_1.mp3,mp3,woman,False,es,en,1,46,47,1,172,14,1980610,https://www.redkaraoke.com/profile/cecimerlo/recordings/1980610,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7006023_2.gif,2,cecimerlo,552
Celine Dion,India,2016-03-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/5d281b2884fe6c75b1d810d9fd6c4d2d_1.mp3,mp3,woman,False,en,en,2,41,7,1,16,26,630592,https://www.redkaraoke.com/profile/prathnapal/recordings/630592,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6820676_1.gif,2,prathnapal,585
Celine Dion,Italy,2017-08-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/f8a032dc3a25d3b99d3b487ab90c3065_1.mp4,vid,,False,en,en,0,3,1,1,1,1,1170639,https://www.redkaraoke.com/profile/Giorgio2508/recordings/1170639,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Giorgio2508,76
Celine Dion,Indonesia,2016-07-25,https://www.redkaraoke.com/data/vid/en/11827/6ff4bc63ad5261f313b1db9803649198_1.mp4,vid,,False,en,en,0,3,0,1,1,0,803165,https://www.redkaraoke.com/profile/bad\schisteigerx-ing/recordings/803165,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8157385_1.gif,2,bad\schisteigerx-ing,455
Celine Dion,Spain,2011-05-02,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/6f6de44abb0003baf74d97f6fec51c4f_1.mp3,mp3,woman,False,es,en,0,0,0,1,176,72,1046416,https://www.redkaraoke.com/profile/loretita/recordings/1046416,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,loretita,2366
Celine Dion,Myanmar,2016-03-12,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/4d5556e4e23946dd30a25fb8ef5f44a8_1.mp4,vid,,False,en,en,0,3,0,1,1,1,623879,https://www.redkaraoke.com/profile/Ydn/recordings/623879,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Ydn,590
Celine Dion,Spain,2017-05-30,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/ec30391c64ae3c87b3923c5c80488c33_1.mp3,mp3,,False,es,en,1,3,0,1,18,19,2316096,https://www.redkaraoke.com/profile/thrird/recordings/2316096,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,thrird,146
Celine Dion,Spain,2017-06-10,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/57ec0fe7ea80d303f04a8e4f12f0c4e9_1.mp3,mp3,woman,False,es,en,0,3,0,1,2,11,2325402,https://www.redkaraoke.com/profile/Morrowind/recordings/2325402,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Morrowind,135
Celine Dion,Switzerland,2014-10-07,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b5c48150bb6937162f6bc70a8751e70e_1.mp4,vid,woman,False,en,en,0,11,2,1,24,72,371969,https://www.redkaraoke.com/profile/noemijackson/recordings/371969,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4014625_1.gif,2,noemijackson,1112
Celine Dion,Italy,2015-12-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/f855f33cf12bebec9919d41176b7f3c8_1.mp4,vid,woman,False,en,en,2,0,0,1,2,64,532079,https://www.redkaraoke.com/profile/Rimsha23/recordings/532079,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5875705_1.gif,2,Rimsha23,672
Celine Dion,Philippines,2015-12-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/0d47c9fd1df278fd3207d782871499da_1.mp4,vid,woman,False,en,en,4,1,0,1,2,102,531961,https://www.redkaraoke.com/profile/iamellen/recordings/531961,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5902434_1.gif,2,iamellen,672
Celine Dion,Brazil,2016-05-03,https://www.redkaraoke.com/data/vid/en/11827/2a235ea39db3e9c214b1a2f9de76de3a_1.mp4,vid,woman,False,en,en,0,4,1,1,1,9,697526,https://www.redkaraoke.com/profile/jarinaemanuelle/recordings/697526,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7380853_1.gif,2,jarinaemanuelle,538
Celine Dion,Philippines,2016-07-12,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/cf8778647be7586905416555947368b5_1.mp3,mp3,woman,False,en,en,0,3,0,1,1,2,788479,https://www.redkaraoke.com/profile/rosie_rose/recordings/788479,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7839880_3.gif,2,rosie_rose,468
Celine Dion,Indonesia,2016-02-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/fd5c4a49030a9761055e64cf13f8cac5_1.mp4,vid,,False,en,en,0,2,3,1,5,13,585284,https://www.redkaraoke.com/profile/mariadolorosa/recordings/585284,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,mariadolorosa,618
Celine Dion,Nigeria,2016-08-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2cb45d31713b11136892ab8a5dfa0609_1.mp4,vid,,False,en,en,0,3,0,1,1,2,830675,https://www.redkaraoke.com/profile/divest/recordings/830675,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,divest,432
Celine Dion,USA,2014-03-05,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/91874ee39fc2bb479a5d78caf0df975d_1.mp4,vid,,False,en,en,2,0,0,1,26,78,291597,https://www.redkaraoke.com/profile/JukeBoxQueen/recordings/291597,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3461673_1.gif,2,JukeBoxQueen,1328
Celine Dion,Guinea,2016-05-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/dfd1222325e5a5b2d7869257ad39c05e_1.mp4,vid,,False,en,en,0,3,0,1,1,8,725268,https://www.redkaraoke.com/profile/Calistto/recordings/725268,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7599353_1.gif,2,Calistto,518
Celine Dion,Algeria,2016-06-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/079a06ad52cf11f839a981ebfe5364fa_1.mp3,mp3,,False,en,en,0,3,0,1,1,1,757024,https://www.redkaraoke.com/profile/rimparisienne/recordings/757024,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7801703_1.gif,2,rimparisienne,493
Celine Dion,Philippines,2016-02-26,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/054018df922ba82b084252eccaf8437d_1.mp4,vid,,False,en,en,0,14,0,1,3,10,603036,https://www.redkaraoke.com/profile/Zyzygacho/recordings/603036,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6612288_1.gif,2,Zyzygacho,605
Celine Dion,Denmark,2017-05-12,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c40da241a1d0cf710f8bd8063f18d150_1.mp3,mp3,woman,False,en,en,0,3,0,1,1,2,1093817,https://www.redkaraoke.com/profile/michalaerdmannedsbo/recordings/1093817,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10186399_1.gif,2,michalaerdmannedsbo,164
Celine Dion,USA,2016-03-22,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b895b9bce30e54426328470705f37807_1.mp4,vid,,False,en,en,0,3,0,1,1,13,636648,https://www.redkaraoke.com/profile/celeste02/recordings/636648,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,celeste02,580
Celine Dion,France,2016-04-20,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a05642f08e289a8207a7706dba2ea595_1.mp3,mp3,,False,en,en,0,3,0,1,1,9,678321,https://www.redkaraoke.com/profile/houdael/recordings/678321,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,houdael,551
Celine Dion,Indonesia,2016-06-19,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/54b757998a95862cafceb32974f9f6d2_1.mp4,vid,,False,en,en,0,2,0,1,2,5,759826,https://www.redkaraoke.com/profile/fajaermutaqin/recordings/759826,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7888802_1.gif,2,fajaermutaqin,491
Celine Dion,India,2016-02-14,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/96f5c6d6b77734d89a97e0309e37e175_1.mp3,mp3,,False,en,en,0,3,0,1,2,6,587177,https://www.redkaraoke.com/profile/niyafmonu143/recordings/587177,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6369443_1.gif,2,niyafmonu143,617
Celine Dion,Brazil,2016-08-20,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a67969f20424272522bddffab65339dd_1.mp3,mp3,man,False,en,en,0,2,1,1,5,13,834487,https://www.redkaraoke.com/profile/HAnnndre/recordings/834487,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,HAnnndre,429
Celine Dion,USA,2016-01-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d0b8cab7c248bae57abb96d26ea4e2cd_1.mp3,mp3,,False,en,en,0,3,1,1,1,4,554438,https://www.redkaraoke.com/profile/cdjew/recordings/554438,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,cdjew,645
Celine Dion,USA,2016-01-10,https://www.redkaraoke.com/data/vid/es/11827/682a8add910d60ea5bf5a74af0393021_1.mp4,vid,woman,False,es,en,3,50,45,1,44,50,1895116,https://www.redkaraoke.com/profile/taka97/recordings/1895116,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6092556_5.gif,2,taka97,652
Celine Dion,Portugal,2016-01-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2c41f56c09983ad49873b06b627e61a5_1.mp4,vid,woman,False,en,en,0,20,19,1,3,12,560519,https://www.redkaraoke.com/profile/gleelife/recordings/560519,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,gleelife,639
Celine Dion,Spain,2016-04-16,https://www.redkaraoke.com/data/vid/es/11827/6277a20557ff4ae159dccc56f4668cd6_1.mp4,vid,,False,es,en,0,3,0,1,1,0,1977852,https://www.redkaraoke.com/profile/dianalov/recordings/1977852,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,dianalov,555
Celine Dion,Philippines,2016-03-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/1497d54832893279851fb8dfb3b2efb2_1.mp3,mp3,,False,en,en,0,3,0,1,1,2,617119,https://www.redkaraoke.com/profile/megrhyn/recordings/617119,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,megrhyn,595
Celine Dion,India,2014-09-22,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c46912bf3d48685405acdc5f2a1ac566_1.mp3,mp3,,False,en,en,1,0,1,1,1,15,367613,https://www.redkaraoke.com/profile/anasha958/recordings/367613,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,anasha958,1127
Celine Dion,Spain,2016-04-16,https://www.redkaraoke.com/data/vid/es/11827/3d0ed07ad540f2a1664092b62900abc0_1.mp4,vid,,False,es,en,0,3,0,1,1,1,1978391,https://www.redkaraoke.com/profile/agundez123/recordings/1978391,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,agundez123,555
Celine Dion,Kingdom,2015-12-04,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/40f29811530e3afbcc8726242371908b_1.mp4,vid,,False,en,en,1,8,0,1,2,7,520459,https://www.redkaraoke.com/profile/carmynayle/recordings/520459,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,carmynayle,689
Celine Dion,Japan,2017-04-11,https://s3.amazonaws.com/redkaraokejp/data/mp3/11827/088e6c470026d2b516128cbc7dc480e2_1.mp3,mp3,man,False,jp,en,1,48,40,2,565,34,326227,https://www.redkaraoke.com/profile/JoeHashimoto/recordings/326227,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic551522_6.gif,9,JoeHashimoto,195
Celine Dion,USA,2016-03-10,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/daee435d02aae3301df7a061c1e963f8_1.mp4,vid,woman,False,en,en,3,331,398,1,597,28,621113,https://www.redkaraoke.com/profile/ladynova2016/recordings/621113,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6094936_9.gif,2,ladynova2016,592
Celine Dion,Indonesia,2016-05-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/4c022f89b25634ba7519165fbd7b6ade_1.mp4,vid,,False,en,en,0,3,0,1,1,14,714040,https://www.redkaraoke.com/profile/izkyputri/recordings/714040,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7492409_1.gif,2,izkyputri,526
Celine Dion,USA,2016-02-06,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8e9dbc81e2ee30be262315726798cef8_1.mp4,vid,,False,en,en,0,2,0,1,1,0,576209,https://www.redkaraoke.com/profile/abymarie/recordings/576209,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,abymarie,625
Celine Dion,Japan,2017-06-05,https://s3.amazonaws.com/redkaraokejp/data/mp3/11827/cb45c0c7aafcf007514c82377338b862_1.mp3,mp3,man,False,jp,en,3,225,649,2,197,32,328971,https://www.redkaraoke.com/profile/kentarisajoy/recordings/328971,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic565096_1.gif,9,kentarisajoy,140
Celine Dion,Spain,2009-09-08,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/f6d896f157edce3c2ecab4a26dd36f33_1.mp3,mp3,woman,False,es,en,0,1,0,1,3,88,536531,https://www.redkaraoke.com/profile/superstar23/recordings/536531,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,superstar23,2967
Celine Dion,Indonesia,2016-05-20,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b71829a6d086cb044d1b6c9398b0639c_1.mp4,vid,man,False,en,en,0,1,0,1,2,6,720900,https://www.redkaraoke.com/profile/riinah/recordings/720900,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7504059_1.gif,2,riinah,521
Celine Dion,Republic,2017-05-25,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/1a418a0e0be8eefa4dd9fc3a9ac94885_1.mp3,mp3,,False,es,en,0,3,1,1,2,13,2311685,https://www.redkaraoke.com/profile/j-tbonbagaycharles/recordings/2311685,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10853541_1.gif,2,j-tbonbagaycharles,151
Celine Dion,USA,2016-02-01,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/39d448567222f8e445ff304be38067ab_1.mp4,vid,,False,en,en,1,32,20,1,7,39,570221,https://www.redkaraoke.com/profile/jannette2015nice/recordings/570221,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5801804_2.gif,2,jannette2015nice,630
Celine Dion,India,2016-12-22,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/82586abdb7a6b016d95a83de36a6f56e_1.mp3,mp3,,False,en,en,0,3,0,1,1,6,957137,https://www.redkaraoke.com/profile/Debolina_1/recordings/957137,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Debolina_1,305
Celine Dion,Kingdom,2017-06-25,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/6145a5b40d2aaaf96606ff187fe67be7_1.mp4,vid,woman,False,en,en,0,3,0,1,1,8,1132634,https://www.redkaraoke.com/profile/CreativeEmma/recordings/1132634,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11101585_1.gif,2,CreativeEmma,120
Celine Dion,Emirates,2016-12-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d6abaed0d4904eddabf721882246679d_1.mp3,mp3,,False,en,en,0,3,0,1,1,3,942906,https://www.redkaraoke.com/profile/dingan407/recordings/942906,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,dingan407,320
Celine Dion,Philippines,2017-06-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/ce6b0dbb253a1be961f37945f0891710_1.mp4,vid,,False,en,en,0,2,0,1,1,9,1130813,https://www.redkaraoke.com/profile/ginalyngresola/recordings/1130813,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11087414_1.gif,2,ginalyngresola,122
Celine Dion,Ireland,2008-02-15,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/87b4de0dce8bb3e26daa4a67a6fb42f9_1.mp3,mp3,woman,False,es,en,1,4,3,1,26,247,99506,https://www.redkaraoke.com/profile/Sari/recordings/99506,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4032_23.gif,2,Sari,3538
Celine Dion,Chile,2010-06-20,https://www.redkaraoke.com/data/mp3/es/11827/457dfb559ae98225e3ac8a3a0268bc9b_1.mp3,mp3,woman,False,es,en,0,3,0,1,38,139,767785,https://www.redkaraoke.com/profile/sakurakro/recordings/767785,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic384726_2.gif,2,sakurakro,2682
Celine Dion,USA,2009-04-30,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c7ddbef01feeaf978b4c53808b41412e_1.mp3,mp3,man,False,en,en,1,1,0,1,5,196,19982,https://www.redkaraoke.com/profile/adonelle/recordings/19982,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,adonelle,3098
Celine Dion,India,2017-07-02,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/37500af998dbac1db77d0192bb369c24_1.mp4,vid,,False,en,en,0,3,0,1,1,4,1138463,https://www.redkaraoke.com/profile/vijaythakur_3/recordings/1138463,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11145959_1.gif,2,vijaythakur_3,113
Celine Dion,Algeria,2017-09-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/33289bd7365014d3676ef6fae7ec7dee_1.mp4,vid,,False,en,en,0,5,0,1,1,13,1193301,https://www.redkaraoke.com/profile/yasseryasser_2/recordings/1193301,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11624932_1.gif,2,yasseryasser_2,45
Celine Dion,USA,2017-03-05,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/afccdbc568693dab78adeb4aadf0f614_1.mp4,vid,,False,en,en,0,3,0,1,3,6,1026083,https://www.redkaraoke.com/profile/tayonsan/recordings/1026083,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,tayonsan,232
